contest_type	Contest	contest_district_type	Selection	ReportingUnit	Count
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Richmond County;Precinct 01	417
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Richmond County;Precinct 02	296
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Richmond County;Precinct 03	58
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Richmond County;Precinct 04	142
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Richmond County;Precinct 05	28
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Richmond County;Precinct 06	63
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Richmond County;Precinct 07	108
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Richmond County;Precinct 08	328
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Richmond County;Precinct 09	394
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Richmond County;Precinct 10	189
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Richmond County;Precinct 11	109
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Richmond County;Precinct 12	191
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Richmond County;Precinct 13	94
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Richmond County;Precinct 14	44
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Richmond County;Precinct 15	9
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Richmond County;Precinct 16	11
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Robeson County;Precinct 01	140
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Robeson County;Precinct 02	388
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Robeson County;Precinct 03	160
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Robeson County;Precinct 04	218
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Robeson County;Precinct 05A	978
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Robeson County;Precinct 07	137
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Robeson County;Precinct 08	172
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Robeson County;Precinct 09	197
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Robeson County;Precinct 10	165
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Robeson County;Precinct 11	602
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Robeson County;Precinct 11A	197
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Robeson County;Precinct 12	435
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Robeson County;Precinct 13	334
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Robeson County;Precinct 14	159
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Robeson County;Precinct 15	316
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Robeson County;Precinct 16	388
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Robeson County;Precinct 17	61
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Robeson County;Precinct 18A	313
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Robeson County;Precinct 19	710
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Robeson County;Precinct 20	186
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Robeson County;Precinct 21	314
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Robeson County;Precinct 22	453
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Robeson County;Precinct 23	377
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Robeson County;Precinct 24	146
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Robeson County;Precinct 25	212
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Robeson County;Precinct 26A	808
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Robeson County;Precinct 28	129
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Robeson County;Precinct 29	373
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Robeson County;Precinct 30	265
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Robeson County;Precinct 32A	689
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Robeson County;Precinct 33	84
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Robeson County;Precinct 34	141
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Robeson County;Precinct 35	248
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Robeson County;Precinct 36	215
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Robeson County;Precinct 37	41
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Robeson County;Precinct 38	57
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Robeson County;Precinct 39	191
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Robeson County;Precinct 40	103
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Robeson County;Precinct 41	252
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rockingham County;Precinct DR	355
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rockingham County;Precinct EC	716
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rockingham County;Precinct ED-1	605
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rockingham County;Precinct HO	259
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rockingham County;Precinct HU	471
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rockingham County;Precinct IR	294
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rockingham County;Precinct LI	501
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rockingham County;Precinct LK-2	561
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rockingham County;Precinct MA	570
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rockingham County;Precinct MC	1101
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rockingham County;Precinct MS	1846
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rockingham County;Precinct NB	453
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rockingham County;Precinct RC	710
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rockingham County;Precinct SE	813
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rockingham County;Precinct WS	1041
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rowan County;Precinct 01	146
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rowan County;Precinct 02	233
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rowan County;Precinct 03	203
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rowan County;Precinct 04	351
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rowan County;Precinct 05A	488
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rowan County;Precinct 07	299
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rowan County;Precinct 08	481
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rowan County;Precinct 09	163
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rowan County;Precinct 10	294
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rowan County;Precinct 11	444
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rowan County;Precinct 12	424
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rowan County;Precinct 13	145
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rowan County;Precinct 14A	546
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rowan County;Precinct 15	371
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rowan County;Precinct 16	261
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rowan County;Precinct 17	311
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rowan County;Precinct 18	319
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rowan County;Precinct 19A	435
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rowan County;Precinct 21	402
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rowan County;Precinct 22	84
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rowan County;Precinct 23	115
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rowan County;Precinct 24	170
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rowan County;Precinct 25	293
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rowan County;Precinct 26	180
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rowan County;Precinct 27	168
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rowan County;Precinct 28	530
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rowan County;Precinct 29	123
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rowan County;Precinct 30	320
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rowan County;Precinct 31	222
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rowan County;Precinct 32	229
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rowan County;Precinct 33	126
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rowan County;Precinct 34	635
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rowan County;Precinct 35	396
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rowan County;Precinct 36	795
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rowan County;Precinct 38	774
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rowan County;Precinct 39	481
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rowan County;Precinct 40	688
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rowan County;Precinct 41	660
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rowan County;Precinct 42	521
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rowan County;Precinct 44	174
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rowan County;Precinct 45	291
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rutherford County;ABSENTEE	144
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rutherford County;CURBSIDE	32
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rutherford County;OS ANNEX PAPER	10
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rutherford County;OS BOE PAPER	51
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rutherford County;PROVISIONAL	20
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rutherford County;Precinct 03A	213
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rutherford County;Precinct 04A	286
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rutherford County;Precinct 05A	275
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rutherford County;Precinct 06A	514
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rutherford County;Precinct 09A	291
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rutherford County;Precinct 10A	163
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rutherford County;Precinct 11	531
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rutherford County;Precinct 13	695
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rutherford County;Precinct 14	376
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rutherford County;Precinct 16A	300
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rutherford County;Precinct 18	343
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rutherford County;Precinct 19	188
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rutherford County;Precinct 27	591
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rutherford County;Precinct 28	204
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rutherford County;Precinct 29	260
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rutherford County;Precinct 30	538
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Rutherford County;Precinct 34	133
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Sampson County;ABSENTEE MAIL	77
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Sampson County;ONE STOP BOE	2487
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Sampson County;ONE STOP GARL	328
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Sampson County;ONE STOP NGRV	347
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Sampson County;PROVISIONAL	12
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Sampson County;Precinct AUTR	73
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Sampson County;Precinct CLCE	166
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Sampson County;Precinct CLEA	272
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Sampson County;Precinct CLEM	104
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Sampson County;Precinct CLNE	121
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Sampson County;Precinct CLSW	88
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Sampson County;Precinct CLWE	108
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Sampson County;Precinct GARL	111
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Sampson County;Precinct GIDD	113
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Sampson County;Precinct HARR	312
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Sampson County;Precinct HERR	28
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Sampson County;Precinct INGO	96
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Sampson County;Precinct KEEN	76
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Sampson County;Precinct KFRK	130
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Sampson County;Precinct LAKE	407
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Sampson County;Precinct MING	137
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Sampson County;Precinct NGRV	105
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Sampson County;Precinct PLVW	106
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Sampson County;Precinct ROSE	94
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Sampson County;Precinct ROWA	113
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Sampson County;Precinct SBRG	90
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Sampson County;Precinct TURK	158
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Sampson County;Precinct WBRK	78
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Sampson County;TRANSFER	0
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Scotland County;ABSENTEE	89
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Scotland County;ONE STOP	2325
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Scotland County;PROVISIOINAL	24
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Scotland County;Precinct 01	216
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Scotland County;Precinct 02	144
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Scotland County;Precinct 03	207
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Scotland County;Precinct 04	202
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Scotland County;Precinct 05	68
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Scotland County;Precinct 06	47
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Scotland County;Precinct 07	295
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Scotland County;Precinct 08	42
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Scotland County;Precinct 09	121
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Scotland County;Precinct 10	123
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Stanly County;ABS ADDTNL	22
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Stanly County;ABS BY MAIL	125
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Stanly County;OS BOE	2127
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Stanly County;PROVISIONAL	20
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Stanly County;Precinct 0002	72
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Stanly County;Precinct 0003	165
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Stanly County;Precinct 0007	134
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Stanly County;Precinct 0008	333
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Stanly County;Precinct 0010	100
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Stanly County;Precinct 0011	63
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Stanly County;Precinct 0012	24
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Stanly County;Precinct 0013	72
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Stanly County;Precinct 0014	61
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Stanly County;Precinct 0015	116
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Stanly County;Precinct 0016	76
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Stanly County;Precinct 0017	103
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Stanly County;Precinct 0018	82
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Stanly County;Precinct 0019	92
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Stanly County;Precinct 0020	89
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Stanly County;Precinct 0021	47
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Stanly County;Precinct 0022	153
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Stanly County;Precinct 0023	139
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Stanly County;Precinct 0024	163
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Stanly County;Precinct 0025	171
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Stanly County;Precinct 0026	70
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Stanly County;Precinct 0027	156
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Stanly County;Precinct 0028	141
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Stanly County;TRANSFER	0
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Stokes County;ABSENTEE MAIL	70
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Stokes County;ONE STOP DANBURY	290
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Stokes County;ONE STOP KING	989
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Stokes County;ONE STOP WALNUT COVE	620
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Stokes County;PROVISIONAL	10
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Stokes County;Precinct 01	71
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Stokes County;Precinct 02	137
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Stokes County;Precinct 03	94
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Stokes County;Precinct 04	70
BallotMeasure	REQUIRE PHOTO ID TO VOTE	state	No	North Carolina;Stokes County;Precinct 05	78
