contest_type	Contest	contest_district_type	Selection	ReportingUnit	CountItemType	Count
Candidate	Colorado;General Assembly House of Representatives District 1	state-house	Darrell Dinges	Colorado;Denver County	total	1095
Candidate	Colorado;General Assembly House of Representatives District 1	state-house	Darrell Dinges	Colorado;Jefferson County	total	4
Candidate	Colorado;General Assembly House of Representatives District 1	state-house	Susan Lontine	Colorado;Denver County	total	17313
Candidate	Colorado;General Assembly House of Representatives District 1	state-house	Susan Lontine	Colorado;Jefferson County	total	87
Candidate	Colorado;General Assembly House of Representatives District 10	state-house	Edie Hooton	Colorado;Boulder County	total	36310
Candidate	Colorado;General Assembly House of Representatives District 10	state-house	Murl S. Hendrickson IV	Colorado;Boulder County	total	5513
Candidate	Colorado;General Assembly House of Representatives District 11	state-house	Brian O Donahue	Colorado;Boulder County	total	13394
Candidate	Colorado;General Assembly House of Representatives District 11	state-house	Jonathan Singer	Colorado;Boulder County	total	27545
Candidate	Colorado;General Assembly House of Representatives District 12	state-house	Sonya Jaquez Lewis	Colorado;Boulder County	total	30880
Candidate	Colorado;General Assembly House of Representatives District 12	state-house	Theresa Stets	Colorado;Boulder County	total	11110
Candidate	Colorado;General Assembly House of Representatives District 13	state-house	K.C. Becker	Colorado;Boulder County	total	24085
Candidate	Colorado;General Assembly House of Representatives District 13	state-house	K.C. Becker	Colorado;Clear Creek County	total	2906
Candidate	Colorado;General Assembly House of Representatives District 13	state-house	K.C. Becker	Colorado;Gilpin County	total	1814
Candidate	Colorado;General Assembly House of Representatives District 13	state-house	K.C. Becker	Colorado;Grand County	total	3522
Candidate	Colorado;General Assembly House of Representatives District 13	state-house	K.C. Becker	Colorado;Jackson County	total	172
Candidate	Colorado;General Assembly House of Representatives District 13	state-house	Kevin Sipple	Colorado;Boulder County	total	3820
Candidate	Colorado;General Assembly House of Representatives District 13	state-house	Kevin Sipple	Colorado;Clear Creek County	total	2285
Candidate	Colorado;General Assembly House of Representatives District 13	state-house	Kevin Sipple	Colorado;Gilpin County	total	1442
Candidate	Colorado;General Assembly House of Representatives District 13	state-house	Kevin Sipple	Colorado;Grand County	total	3828
Candidate	Colorado;General Assembly House of Representatives District 13	state-house	Kevin Sipple	Colorado;Jackson County	total	554
Candidate	Colorado;General Assembly House of Representatives District 14	state-house	Paul J. Haddick	Colorado;El Paso County	total	12787
Candidate	Colorado;General Assembly House of Representatives District 14	state-house	Shane Sandridge	Colorado;El Paso County	total	27765
Candidate	Colorado;General Assembly House of Representatives District 15	state-house	Brenda Krause	Colorado;El Paso County	total	12874
Candidate	Colorado;General Assembly House of Representatives District 15	state-house	Dave Williams	Colorado;El Paso County	total	20499
Candidate	Colorado;General Assembly House of Representatives District 16	state-house	Andrew Smith	Colorado;El Paso County	total	12484
Candidate	Colorado;General Assembly House of Representatives District 16	state-house	John Hjersman	Colorado;El Paso County	total	1360
Candidate	Colorado;General Assembly House of Representatives District 16	state-house	Larry G. Liston	Colorado;El Paso County	total	20177
Candidate	Colorado;General Assembly House of Representatives District 17	state-house	Kit Roupe	Colorado;El Paso County	total	7745
Candidate	Colorado;General Assembly House of Representatives District 17	state-house	"Thomas ""Tony"" Exum Sr."	Colorado;El Paso County	total	11037
Candidate	Colorado;General Assembly House of Representatives District 18	state-house	Maile Foster	Colorado;El Paso County	total	2489
Candidate	Colorado;General Assembly House of Representatives District 18	state-house	Marc A. Snyder	Colorado;El Paso County	total	20778
Candidate	Colorado;General Assembly House of Representatives District 18	state-house	Mary Elizabeth Fabian	Colorado;El Paso County	total	12853
Candidate	Colorado;General Assembly House of Representatives District 19	state-house	Asia M. Zanders	Colorado;El Paso County	total	11667
Candidate	Colorado;General Assembly House of Representatives District 19	state-house	Tim Geitner	Colorado;El Paso County	total	36828
Candidate	Colorado;General Assembly House of Representatives District 2	state-house	Alec Garnett	Colorado;Denver County	total	40121
Candidate	Colorado;General Assembly House of Representatives District 20	state-house	Kent Edward Jarnig	Colorado;El Paso County	total	13881
Candidate	Colorado;General Assembly House of Representatives District 20	state-house	Terri Carver	Colorado;El Paso County	total	23479
Candidate	Colorado;General Assembly House of Representatives District 21	state-house	Liz Rosenbaum	Colorado;El Paso County	total	8863
Candidate	Colorado;General Assembly House of Representatives District 21	state-house	Lois Landgraf	Colorado;El Paso County	total	12529
Candidate	Colorado;General Assembly House of Representatives District 22	state-house	Colin Larson	Colorado;Jefferson County	total	23064
Candidate	Colorado;General Assembly House of Representatives District 22	state-house	Todd Kastetter	Colorado;Jefferson County	total	19939
Candidate	Colorado;General Assembly House of Representatives District 23	state-house	Chris Kennedy	Colorado;Jefferson County	total	25414
Candidate	Colorado;General Assembly House of Representatives District 23	state-house	Joan Poston	Colorado;Jefferson County	total	15011
Candidate	Colorado;General Assembly House of Representatives District 24	state-house	Arthur Erwin	Colorado;Jefferson County	total	14945
Candidate	Colorado;General Assembly House of Representatives District 24	state-house	Monica Duran	Colorado;Jefferson County	total	25987
Candidate	Colorado;General Assembly House of Representatives District 25	state-house	Lisa A. Cutter	Colorado;Jefferson County	total	25968
Candidate	Colorado;General Assembly House of Representatives District 25	state-house	Steve Szutenbach	Colorado;Jefferson County	total	23267
Candidate	Colorado;General Assembly House of Representatives District 26	state-house	Dylan Roberts	Colorado;Eagle County	total	12640
Candidate	Colorado;General Assembly House of Representatives District 26	state-house	Dylan Roberts	Colorado;Routt County	total	8121
Candidate	Colorado;General Assembly House of Representatives District 26	state-house	Luke Bray	Colorado;Eagle County	total	729
Candidate	Colorado;General Assembly House of Representatives District 26	state-house	Luke Bray	Colorado;Routt County	total	310
Candidate	Colorado;General Assembly House of Representatives District 26	state-house	Nicki Mills	Colorado;Eagle County	total	7978
Candidate	Colorado;General Assembly House of Representatives District 26	state-house	Nicki Mills	Colorado;Routt County	total	4606
Candidate	Colorado;General Assembly House of Representatives District 27	state-house	Brianna Titone	Colorado;Jefferson County	total	24957
Candidate	Colorado;General Assembly House of Representatives District 27	state-house	Vicki Pyne	Colorado;Jefferson County	total	24518
Candidate	Colorado;General Assembly House of Representatives District 28	state-house	Kerry Tipper	Colorado;Jefferson County	total	22286
Candidate	Colorado;General Assembly House of Representatives District 28	state-house	Kristina Joy Alley	Colorado;Jefferson County	total	14419
Candidate	Colorado;General Assembly House of Representatives District 28	state-house	Ross Klopf	Colorado;Jefferson County	total	1265
Candidate	Colorado;General Assembly House of Representatives District 29	state-house	Grady Nouis	Colorado;Jefferson County	total	14169
Candidate	Colorado;General Assembly House of Representatives District 29	state-house	Hans V. Romer	Colorado;Jefferson County	total	1637
Candidate	Colorado;General Assembly House of Representatives District 29	state-house	Tracy Kraft-Tharp	Colorado;Jefferson County	total	22100
Candidate	Colorado;General Assembly House of Representatives District 3	state-house	Jeff Bridges	Colorado;Arapahoe County	total	23457
Candidate	Colorado;General Assembly House of Representatives District 3	state-house	Toren Mushovic	Colorado;Arapahoe County	total	14891
Candidate	Colorado;General Assembly House of Representatives District 30	state-house	Dafna Michaelson Jenet	Colorado;Adams County	total	16239
Candidate	Colorado;General Assembly House of Representatives District 30	state-house	Susan Kochevar	Colorado;Adams County	total	11729
Candidate	Colorado;General Assembly House of Representatives District 31	state-house	Bree Owens	Colorado;Adams County	total	1883
Candidate	Colorado;General Assembly House of Representatives District 31	state-house	Rico Figueroa	Colorado;Adams County	total	11397
Candidate	Colorado;General Assembly House of Representatives District 31	state-house	Yadira Caraveo	Colorado;Adams County	total	16242
Candidate	Colorado;General Assembly House of Representatives District 32	state-house	Adrienne Benavidez	Colorado;Adams County	total	16644
Candidate	Colorado;General Assembly House of Representatives District 33	state-house	Eric Rutherford	Colorado;Boulder County	total	4256
Candidate	Colorado;General Assembly House of Representatives District 33	state-house	Eric Rutherford	Colorado;Broomfield County	total	13076
Candidate	Colorado;General Assembly House of Representatives District 33	state-house	Jay Geyer	Colorado;Boulder County	total	576
Candidate	Colorado;General Assembly House of Representatives District 33	state-house	Jay Geyer	Colorado;Broomfield County	total	1511
Candidate	Colorado;General Assembly House of Representatives District 33	state-house	Kim Tavendale	Colorado;Boulder County	total	325
Candidate	Colorado;General Assembly House of Representatives District 33	state-house	Kim Tavendale	Colorado;Broomfield County	total	1002
Candidate	Colorado;General Assembly House of Representatives District 33	state-house	Matt Gray	Colorado;Boulder County	total	8161
Candidate	Colorado;General Assembly House of Representatives District 33	state-house	Matt Gray	Colorado;Broomfield County	total	19672
Candidate	Colorado;General Assembly House of Representatives District 34	state-house	"Alexander ""Skinny"" Winkler"	Colorado;Adams County	total	10565
Candidate	Colorado;General Assembly House of Representatives District 34	state-house	Kyle Mullica	Colorado;Adams County	total	16039
Candidate	Colorado;General Assembly House of Representatives District 35	state-house	Bruce Baker	Colorado;Adams County	total	12645
Candidate	Colorado;General Assembly House of Representatives District 35	state-house	Ken Biles	Colorado;Adams County	total	1251
Candidate	Colorado;General Assembly House of Representatives District 35	state-house	Shannon Bird	Colorado;Adams County	total	20272
Candidate	Colorado;General Assembly House of Representatives District 36	state-house	Mike Weissman	Colorado;Arapahoe County	total	18994
Candidate	Colorado;General Assembly House of Representatives District 36	state-house	Richard J. Bowman	Colorado;Arapahoe County	total	12140
Candidate	Colorado;General Assembly House of Representatives District 37	state-house	Cole Wist	Colorado;Arapahoe County	total	18451
Candidate	Colorado;General Assembly House of Representatives District 37	state-house	Tom Sullivan	Colorado;Arapahoe County	total	21686
Candidate	Colorado;General Assembly House of Representatives District 38	state-house	Chris Kolker	Colorado;Arapahoe County	total	23790
Candidate	Colorado;General Assembly House of Representatives District 38	state-house	Susan Beckman	Colorado;Arapahoe County	total	24164
Candidate	Colorado;General Assembly House of Representatives District 39	state-house	Kamala Vanderkolk	Colorado;Douglas County	total	12369
Candidate	Colorado;General Assembly House of Representatives District 39	state-house	Kamala Vanderkolk	Colorado;Teller County	total	3798
Candidate	Colorado;General Assembly House of Representatives District 39	state-house	Mark Baisley	Colorado;Douglas County	total	20851
Candidate	Colorado;General Assembly House of Representatives District 39	state-house	Mark Baisley	Colorado;Teller County	total	8438
Candidate	Colorado;General Assembly House of Representatives District 39	state-house	Tony Gross	Colorado;Douglas County	total	911
Candidate	Colorado;General Assembly House of Representatives District 39	state-house	Tony Gross	Colorado;Teller County	total	414
Candidate	Colorado;General Assembly House of Representatives District 4	state-house	"Robert ""Dave"" John"	Colorado;Denver County	total	5756
Candidate	Colorado;General Assembly House of Representatives District 4	state-house	Serena Gonzales-Gutierrez	Colorado;Denver County	total	27564
Candidate	Colorado;General Assembly House of Representatives District 40	state-house	Janet Buckner	Colorado;Arapahoe County	total	20731
Candidate	Colorado;General Assembly House of Representatives District 40	state-house	Richard Allen Bassett	Colorado;Arapahoe County	total	12146
Candidate	Colorado;General Assembly House of Representatives District 41	state-house	Jovan Melton	Colorado;Arapahoe County	total	19773
Candidate	Colorado;General Assembly House of Representatives District 41	state-house	Lynn Myers	Colorado;Arapahoe County	total	10923
Candidate	Colorado;General Assembly House of Representatives District 42	state-house	Dominique Jackson	Colorado;Arapahoe County	total	14419
Candidate	Colorado;General Assembly House of Representatives District 42	state-house	Mike Donald	Colorado;Arapahoe County	total	5240
Candidate	Colorado;General Assembly House of Representatives District 43	state-house	Barrett Rothe	Colorado;Douglas County	total	19027
Candidate	Colorado;General Assembly House of Representatives District 43	state-house	Kevin Van Winkle	Colorado;Douglas County	total	22764
Candidate	Colorado;General Assembly House of Representatives District 43	state-house	Scott Wagner	Colorado;Douglas County	total	874
Candidate	Colorado;General Assembly House of Representatives District 44	state-house	Kim Ransom	Colorado;Douglas County	total	25654
Candidate	Colorado;General Assembly House of Representatives District 44	state-house	Simone Aiken	Colorado;Douglas County	total	18741
Candidate	Colorado;General Assembly House of Representatives District 45	state-house	Danielle Kombo	Colorado;Douglas County	total	18581
Candidate	Colorado;General Assembly House of Representatives District 45	state-house	Patrick Neville	Colorado;Douglas County	total	30865
Candidate	Colorado;General Assembly House of Representatives District 46	state-house	Daneya Esgar	Colorado;Pueblo County	total	20556
Candidate	Colorado;General Assembly House of Representatives District 46	state-house	Jonathan Ambler	Colorado;Pueblo County	total	14436
